Date, MSFT Price,APPL Price,MSFT Log Price,AAPL Log Price,MSFT Log Return,AAPL Log Return
19-May-14,39.75,86.37,3.682609841,4.458640393,-0.002010556,0.011762786
20-May-14,39.68,86.39,3.680847282,4.458871928,-0.001762559,0.000231535
21-May-14,40.35,86.62,3.697591395,4.461530736,0.016744112,0.002658807
22-May-14,40.1,86.75,3.691376334,4.463030419,-0.00621506,0.001499683
23-May-14,40.12,87.73,3.691874963,4.474263916,0.000498629,0.011233497
27-May-14,40.19,89.38,3.693618208,4.492896944,0.001743245,0.018633027
28-May-14,40.01,89.14,3.689129423,4.490208168,-0.004488786,-0.002688776
29-May-14,40.34,90.77,3.697343533,4.508328835,0.00821411,0.018120667
30-May-14,40.94,90.43,3.71210758,4.504576071,0.014764048,-0.003752764
2-Jun-14,40.79,89.81,3.708436953,4.497696328,-0.003670627,-0.006879743
3-Jun-14,40.29,91.08,3.696103299,4.511738241,-0.012333654,0.014041914
4-Jun-14,40.32,92.12,3.696847624,4.523092075,0.000744325,0.011353834
5-Jun-14,41.21,92.48,3.718680945,4.526992405,0.021833322,0.00390033
6-Jun-14,41.48,92.22,3.725211383,4.524177027,0.006530438,-0.002815378
9-Jun-14,41.27,93.7,3.720135844,4.540098189,-0.00507554,0.015921162
10-Jun-14,41.11,94.25,3.716251401,4.545950826,-0.003884443,0.005852637
11-Jun-14,40.86,93.86,3.710151589,4.54180431,-0.006099812,-0.004146516
12-Jun-14,40.58,92.29,3.703275334,4.524935793,-0.006876255,-0.016868517
13-Jun-14,41.23,91.28,3.719166147,4.513931706,0.015890812,-0.011004088
16-Jun-14,41.5,92.2,3.725693427,4.523960131,0.006527281,0.010028425
17-Jun-14,41.68,92.08,3.730021397,4.522657764,0.00432797,-0.001302366
18-Jun-14,41.65,92.18,3.729301369,4.523743187,-0.000720029,0.001085423
19-Jun-14,41.51,91.86,3.725934362,4.520265679,-0.003367007,-0.003477508
20-Jun-14,41.68,90.91,3.730021397,4.509870006,0.004087035,-0.010395673
23-Jun-14,41.99,90.83,3.737431495,4.508989628,0.007410097,-0.000880379
24-Jun-14,41.74,90.28,3.731459902,4.502915952,-0.005971593,-0.006073676
25-Jun-14,42.03,90.36,3.738383649,4.503801692,0.006923747,0.00088574
26-Jun-14,41.72,90.9,3.73098063,4.509760001,-0.007403019,0.00595831
27-Jun-14,42.25,91.98,3.743604354,4.521571162,0.012623724,0.011811161
30-Jun-14,41.7,92.93,3.730501129,4.531846522,-0.013103225,0.010275359
1-Jul-14,41.87,93.52,3.73456958,4.538175317,0.004068451,0.006328796
2-Jul-14,41.9,93.48,3.735285827,4.53774751,0.000716247,-0.000427807
3-Jul-14,41.8,94.03,3.73289634,4.54361388,-0.002389487,0.005866371
7-Jul-14,41.99,95.97,3.737431495,4.564035643,0.004535155,0.020421762
8-Jul-14,41.78,95.35,3.732417756,4.557554332,-0.005013739,-0.006481311
9-Jul-14,41.67,95.39,3.729781445,4.557973751,-0.002636311,0.000419419
10-Jul-14,41.68,95.04,3.730021397,4.554297856,0.000239952,-0.003675896
11-Jul-14,42.09,95.22,3.739810183,4.556190004,0.009788785,0.001892148
14-Jul-14,42.14,96.45,3.740997408,4.569024739,0.001187226,0.012834736
15-Jul-14,42.45,95.32,3.748326913,4.557239652,0.007329504,-0.011785087
16-Jul-14,44.08,94.78,3.786006165,4.551558417,0.037679252,-0.005681236
17-Jul-14,44.53,93.09,3.796163119,4.533566767,0.010156954,-0.017991649
18-Jul-14,44.69,94.43,3.799749763,4.547858819,0.003586644,0.014292052
21-Jul-14,44.84,93.94,3.803100598,4.542656281,0.003350835,-0.005202539
22-Jul-14,44.83,94.72,3.802877558,4.550925171,-0.00022304,0.008268891
23-Jul-14,44.87,97.19,3.80376942,4.576667826,0.000891862,0.025742654
24-Jul-14,44.4,97.03,3.793239469,4.575020209,-0.010529951,-0.001647616
25-Jul-14,44.5,97.67,3.795489189,4.581594449,0.00224972,0.00657424
28-Jul-14,43.97,99.02,3.783507583,4.59532185,-0.011981606,0.0137274
29-Jul-14,43.88,98.38,3.781458635,4.588837531,-0.002048948,-0.006484319
30-Jul-14,43.58,98.15,3.77459833,4.586496921,-0.006860306,-0.002340611
31-Jul-14,43.16,95.6,3.76491414,4.56017282,-0.009684189,-0.026324101
1-Aug-14,42.86,96.13,3.75793899,4.565701442,-0.00697515,0.005528622
4-Aug-14,43.37,95.59,3.769767958,4.560068212,0.011828968,-0.00563323
5-Aug-14,43.08,95.12,3.763058852,4.555139252,-0.006709106,-0.00492896
6-Aug-14,42.74,94.96,3.75513525,4.55345575,-0.007923602,-0.001683502
7-Aug-14,43.23,94.48,3.766534699,4.548388172,0.011399449,-0.005067578
8-Aug-14,43.2,94.74,3.765840495,4.551136297,-0.000694203,0.002748126
11-Aug-14,43.2,95.99,3.765840495,4.564244019,0,0.013107722
12-Aug-14,43.52,95.97,3.773220603,4.564035643,0.007380107,-0.000208377
13-Aug-14,44.08,97.24,3.786006165,4.577182149,0.012785562,0.013146507
14-Aug-14,44.27,97.5,3.790307247,4.579852378,0.004301082,0.002670229
15-Aug-14,44.79,97.98,3.8019849,4.584763376,0.011677653,0.004910998
18-Aug-14,45.11,99.16,3.809103951,4.596734707,0.007119051,0.011971331
19-Aug-14,45.33,100.53,3.813969065,4.61045619,0.004865114,0.013721483
20-Aug-14,44.95,100.57,3.805550761,4.610854002,-0.008418304,0.000397812
21-Aug-14,45.22,100.58,3.811539467,4.610953431,0.005988706,9.94283E-05
22-Aug-14,45.15,101.32,3.80999028,4.618283825,-0.001549187,0.007330394
25-Aug-14,45.17,101.54,3.81043315,4.62045281,0.00044287,0.002168984
26-Aug-14,45,100.89,3.80666249,4.614030814,-0.00377066,-0.006421995
27-Aug-14,44.87,102.13,3.80376942,4.626246512,-0.00289307,0.012215697
28-Aug-14,44.88,102.25,3.803992261,4.627420795,0.000222841,0.001174283
29-Aug-14,45.43,102.5,3.81617268,4.629862799,0.012180419,0.002442004
2-Sep-14,45.09,103.3,3.808660492,4.637637376,-0.007512187,0.007774578
3-Sep-14,44.96,98.94,3.805773206,4.594513606,-0.002887287,-0.04312377
4-Sep-14,45.26,98.12,3.81242364,4.586191219,0.006650435,-0.008322386
5-Sep-14,45.91,98.97,3.826682958,4.594816774,0.014259318,0.008625555
8-Sep-14,46.47,98.36,3.838806943,4.588634217,0.012123985,-0.006182557
9-Sep-14,46.76,97.99,3.845028137,4.584865433,0.006221194,-0.003768785
10-Sep-14,46.84,101,3.846737539,4.615120517,0.001709402,0.030255084
11-Sep-14,47,101.43,3.850147602,4.619368905,0.003410063,0.004248389
12-Sep-14,46.7,101.66,3.843744165,4.621633912,-0.006403437,0.002265007
15-Sep-14,46.24,101.63,3.833845224,4.621338767,-0.00989894,-0.000295145
16-Sep-14,46.76,100.86,3.845028137,4.613733417,0.011182912,-0.007605351
17-Sep-14,46.52,101.58,3.839882328,4.620846665,-0.005145809,0.007113249
18-Sep-14,46.68,101.79,3.843315807,4.622911867,0.00343348,0.002065202
19-Sep-14,47.52,100.96,3.861150675,4.614724399,0.017834868,-0.008187469
22-Sep-14,47.06,101.06,3.851423383,4.6157144,-0.009727292,0.000990001
23-Sep-14,46.56,102.64,3.840741803,4.63122772,-0.01068158,0.01551332
24-Sep-14,47.08,101.75,3.851848282,4.622518824,0.011106479,-0.008708896
25-Sep-14,46.04,97.87,3.829510584,4.583640067,-0.022337699,-0.038878757
26-Sep-14,46.41,100.75,3.837514953,4.612642201,0.008004369,0.029002133
29-Sep-14,46.44,100.11,3.838161157,4.606269581,0.000646204,-0.006372619
30-Sep-14,46.36,100.75,3.836437018,4.612642201,-0.001724138,0.006372619
1-Oct-14,45.9,99.18,3.826465117,4.596936381,-0.009971901,-0.01570582
2-Oct-14,45.76,99.9,3.823410347,4.604169686,-0.00305477,0.007233305
3-Oct-14,46.09,99.62,3.830596007,4.601362948,0.00718566,-0.002806738
6-Oct-14,46.09,99.62,3.830596007,4.601362948,0,0
7-Oct-14,45.53,98.75,3.818371449,4.592591404,-0.012224557,-0.008771544
8-Oct-14,46.78,100.8,3.845455761,4.613138356,0.027084312,0.020546952
9-Oct-14,45.85,101.02,3.825375199,4.615318517,-0.020080562,0.002180161
10-Oct-14,44.03,100.73,3.78487122,4.61244367,-0.040503979,-0.002874847
13-Oct-14,43.65,99.81,3.776203282,4.603268379,-0.008667937,-0.009175291
14-Oct-14,43.73,98.75,3.778034365,4.592591404,0.001831083,-0.010676975
15-Oct-14,43.22,97.54,3.766303351,4.58026255,-0.011731014,-0.012328853
16-Oct-14,42.74,96.26,3.75513525,4.567052864,-0.011168101,-0.013209686
17-Oct-14,43.63,97.67,3.775744987,4.581594449,0.020609737,0.014541586
20-Oct-14,44.08,99.76,3.786006165,4.602767301,0.010261178,0.021172852
21-Oct-14,44.88,102.47,3.803992261,4.629570073,0.017986096,0.026802771
22-Oct-14,44.38,102.99,3.792788918,4.634631896,-0.011203344,0.005061823
23-Oct-14,45.02,104.83,3.807106835,4.65233999,0.014317918,0.017708094
24-Oct-14,46.13,105.22,3.831463498,4.656053396,0.024356662,0.003713406
27-Oct-14,45.91,105.11,3.826682958,4.655007421,-0.004780539,-0.001045975
28-Oct-14,46.49,106.74,3.839237236,4.670395971,0.012554277,0.01538855
29-Oct-14,46.62,107.34,3.842029634,4.676001367,0.002792398,0.005605396
30-Oct-14,46.05,106.98,3.829727763,4.672641901,-0.012301871,-0.003359466
31-Oct-14,46.95,108,3.849083206,4.682131227,0.019355443,0.009489326
3-Nov-14,47.44,109.4,3.859465755,4.69501089,0.010382549,0.012879663
4-Nov-14,47.57,108.6,3.86220231,4.687671407,0.002736556,-0.007339482
5-Nov-14,47.86,108.86,3.868280082,4.690062653,0.006077772,0.002391246
6-Nov-14,48.7,108.7,3.88567903,4.688591794,0.017398948,-0.001470859
7-Nov-14,48.68,109.01,3.885268268,4.691439621,-0.000410762,0.002847827
10-Nov-14,48.89,108.83,3.889572877,4.689787032,0.004304608,-0.001652589
11-Nov-14,48.87,109.7,3.889163711,4.697749367,-0.000409165,0.007962336
12-Nov-14,48.78,111.25,3.887320393,4.711779921,-0.001843318,0.014030554
13-Nov-14,49.61,112.82,3.904192426,4.725793628,0.016872034,0.014013707
14-Nov-14,49.58,114.18,3.903587527,4.737776151,-0.0006049,0.011982522
17-Nov-14,49.46,113.99,3.901164262,4.736110725,-0.002423265,-0.001665425
18-Nov-14,48.74,115.47,3.886500048,4.749010756,-0.014664214,0.012900031
19-Nov-14,48.22,114.67,3.875773873,4.742058438,-0.010726175,-0.006952318
20-Nov-14,48.7,116.31,3.88567903,4.75625904,0.009905157,0.014200602
21-Nov-14,47.98,116.47,3.870784257,4.757633729,-0.014894773,0.001374689
24-Nov-14,47.59,118.62,3.862622655,4.775925106,-0.008161602,0.018291377
25-Nov-14,47.47,117.6,3.860097933,4.767289035,-0.002524723,-0.008636071
26-Nov-14,47.75,119,3.865979067,4.779123493,0.005881134,0.011834458
28-Nov-14,47.81,118.93,3.867234823,4.778535085,0.001255756,-0.000588408
1-Dec-14,48.62,115.07,3.884034969,4.745540639,0.016800146,-0.032994446
2-Dec-14,48.46,114.63,3.880738715,4.74170955,-0.003296253,-0.003831089
3-Dec-14,48.08,115.93,3.87286629,4.752986561,-0.007872425,0.011277011
4-Dec-14,48.84,115.49,3.888549649,4.749183946,0.015683359,-0.003802615
5-Dec-14,48.42,115,3.879912952,4.744932128,-0.008636698,-0.004251818
8-Dec-14,47.7,112.4,3.864931398,4.722063937,-0.014981554,-0.022868191
9-Dec-14,47.59,114.12,3.862622655,4.737250526,-0.002308743,0.015186589
10-Dec-14,46.9,111.95,3.848017675,4.718052343,-0.01460498,-0.019198183
11-Dec-14,47.17,111.62,3.853758097,4.715100245,0.005740422,-0.002952098
12-Dec-14,46.95,109.73,3.849083206,4.698022803,-0.004674892,-0.017077442
15-Dec-14,46.67,108.22,3.84310156,4.684166192,-0.005981646,-0.013856611
16-Dec-14,45.16,106.74,3.810211739,4.670395971,-0.032889821,-0.013770221
17-Dec-14,45.74,109.41,3.822973189,4.695102293,0.012761449,0.024706323
18-Dec-14,47.52,112.65,3.861150675,4.724285667,0.038177486,0.029183373
19-Dec-14,47.66,111.78,3.864092472,4.716532654,0.002941797,-0.007753013
22-Dec-14,47.98,112.94,3.870784257,4.726856704,0.006691786,0.01032405
23-Dec-14,48.45,112.54,3.880532338,4.723308714,0.009748081,-0.00354799
24-Dec-14,48.14,112.01,3.874113432,4.718588153,-0.006418906,-0.004720561
26-Dec-14,47.88,113.99,3.868697881,4.736110725,-0.005415552,0.017522572
29-Dec-14,47.45,113.91,3.859676525,4.735408663,-0.009021356,-0.000702062
30-Dec-14,47.02,112.52,3.850573043,4.723130984,-0.009103482,-0.012277679
31-Dec-14,46.45,110.38,3.838376465,4.703928958,-0.012196578,-0.019202026
2-Jan-15,46.76,109.33,3.845028137,4.694370831,0.006651671,-0.009558127
5-Jan-15,46.32,106.25,3.835573833,4.665794808,-0.009454303,-0.028576024
6-Jan-15,45.65,106.26,3.821003607,4.665888921,-0.014570226,9.41132E-05
7-Jan-15,46.23,107.75,3.833628938,4.679813729,0.012625331,0.013924808
8-Jan-15,47.59,111.89,3.862622655,4.717516246,0.028993717,0.037702517
9-Jan-15,47.19,112.01,3.854182006,4.718588153,-0.008440649,0.001071907
12-Jan-15,46.6,109.25,3.841600541,4.693638834,-0.012581465,-0.024949319
13-Jan-15,46.36,110.22,3.836437018,4.702478368,-0.005163523,0.008839534
14-Jan-15,45.96,109.8,3.827771453,4.698660529,-0.008665565,-0.003817839
15-Jan-15,45.48,106.82,3.817272669,4.671145175,-0.010498784,-0.027515354
16-Jan-15,46.24,105.99,3.833845224,4.66334475,0.016572555,-0.007800425
20-Jan-15,46.39,108.72,3.837083919,4.68877577,0.003238694,0.02543102
21-Jan-15,45.92,109.55,3.826900752,4.696381066,-0.010183167,0.007605296
22-Jan-15,47.13,112.4,3.852909741,4.722063937,0.026008989,0.025682871
23-Jan-15,47.18,112.98,3.853970074,4.727210812,0.001060333,0.005146874
26-Jan-15,47.01,113.1,3.850360345,4.728272383,-0.003609729,0.001061571
27-Jan-15,42.66,109.14,3.753261713,4.692631462,-0.097098632,-0.035640921
28-Jan-15,41.19,115.31,3.718195508,4.747624154,-0.035066205,0.054992692
29-Jan-15,42.01,118.9,3.737907685,4.778282804,0.019712177,0.03065865
30-Jan-15,40.4,117.16,3.698829785,4.763540522,-0.0390779,-0.014742282
2-Feb-15,41.28,118.63,3.720378121,4.776009406,0.021548336,0.012468884
3-Feb-15,41.6,118.65,3.728100167,4.776177983,0.007722046,0.000168577
4-Feb-15,41.84,119.56,3.73385282,4.783818337,0.005752652,0.007640355
5-Feb-15,42.45,119.94,3.748326913,4.786991618,0.014474093,0.00317328
6-Feb-15,42.41,118.93,3.747384183,4.778535085,-0.000942729,-0.008456533
9-Feb-15,42.36,119.72,3.746204521,4.785155683,-0.001179663,0.006620598
10-Feb-15,42.6,122.02,3.751854253,4.804184966,0.005649733,0.019029283
11-Feb-15,42.38,124.88,3.746676553,4.827353276,-0.0051777,0.02316831
12-Feb-15,43.09,126.46,3.763290952,4.839926053,0.016614399,0.012572776
13-Feb-15,43.87,127.08,3.781230715,4.844816809,0.017939764,0.004890757
17-Feb-15,43.58,127.83,3.77459833,4.850701256,-0.006632386,0.005884447
18-Feb-15,43.53,128.72,3.773450356,4.857639503,-0.001147974,0.006938247
19-Feb-15,43.5,128.45,3.772760938,4.855539724,-0.000689417,-0.002099779
20-Feb-15,43.86,129.5,3.781002743,4.863680881,0.008241805,0.008141158
23-Feb-15,44.15,133,3.787592927,4.890349128,0.006590184,0.026668247
24-Feb-15,44.09,132.17,3.786232999,4.884088973,-0.001359928,-0.006260155
25-Feb-15,43.99,128.79,3.783962335,4.858183171,-0.002270664,-0.025905802
26-Feb-15,44.06,130.42,3.785552341,4.870760012,0.001590006,0.012576841
27-Feb-15,43.85,128.46,3.780774719,4.855617572,-0.004777623,-0.01514244
2-Mar-15,43.88,129.09,3.781458635,4.860509836,0.000683917,0.004892264
3-Mar-15,43.28,129.36,3.767690635,4.862599215,-0.013768001,0.00208938
4-Mar-15,43.06,128.54,3.762594492,4.85624014,-0.005096143,-0.006359075
5-Mar-15,43.11,126.41,3.763754989,4.839530593,0.001160497,-0.016709547
6-Mar-15,42.36,126.6,3.746204521,4.84103251,-0.017550468,0.001501917
9-Mar-15,42.85,127.14,3.757705645,4.845288842,0.011501124,0.004256332
10-Mar-15,42.03,124.51,3.738383649,4.824386034,-0.019321996,-0.020902808
11-Mar-15,41.98,122.24,3.737193314,4.805986325,-0.001190335,-0.018399709
12-Mar-15,41.02,124.45,3.714059753,4.823904029,-0.023133562,0.017917703
13-Mar-15,41.38,123.59,3.722797672,4.816969636,0.00873792,-0.006934393
16-Mar-15,41.56,124.95,3.727138166,4.827913657,0.004340494,0.010944022
17-Mar-15,41.7,127.04,3.730501129,4.844501997,0.003362963,0.01658834
18-Mar-15,42.5,128.47,3.749504076,4.855695414,0.019002947,0.011193417
19-Mar-15,42.28,127.5,3.744314161,4.848116365,-0.005189915,-0.007579049
20-Mar-15,42.88,125.9,3.758405517,4.835487941,0.014091356,-0.012628424
23-Mar-15,42.86,127.21,3.75793899,4.845839264,-0.000466527,0.010351323
24-Mar-15,42.9,126.69,3.758871826,4.841743158,0.000932836,-0.004096107
25-Mar-15,41.46,123.38,3.724729107,4.815269024,-0.034142719,-0.026474134
26-Mar-15,41.21,124.24,3.718680945,4.822215179,-0.006048162,0.006946155
27-Mar-15,40.97,123.25,3.712840092,4.814214813,-0.005840854,-0.008000366
30-Mar-15,40.96,126.37,3.712595981,4.839214112,-0.000244111,0.024999299
31-Mar-15,40.66,124.43,3.705244808,4.823743309,-0.007351173,-0.015470803
1-Apr-15,40.72,124.25,3.706719372,4.822295665,0.001474564,-0.001447644
2-Apr-15,40.29,125.32,3.696103299,4.830870466,-0.010616073,0.008574801
6-Apr-15,41.54,127.35,3.726656818,4.846939201,0.030553519,0.016068735
7-Apr-15,41.53,126.01,3.726416058,4.836361269,-0.000240761,-0.010577933
8-Apr-15,41.42,125.6,3.723763856,4.833102254,-0.002652202,-0.003259015
9-Apr-15,41.48,126.56,3.725211383,4.840716504,0.001447527,0.00761425
10-Apr-15,41.72,127.1,3.73098063,4.844974178,0.005769247,0.004257674
13-Apr-15,41.76,126.85,3.731938944,4.843005286,0.000958313,-0.001968892
14-Apr-15,41.65,126.3,3.729301369,4.838660029,-0.002637575,-0.004345257
15-Apr-15,42.26,126.78,3.743841012,4.842453301,0.014539644,0.003793271
16-Apr-15,42.16,126.17,3.741471904,4.837630204,-0.002369108,-0.004823097
17-Apr-15,41.62,124.75,3.728580821,4.826311735,-0.012891083,-0.011318469
20-Apr-15,42.9,127.6,3.758871826,4.848900371,0.030291005,0.022588636
21-Apr-15,42.64,126.91,3.75279278,4.843478174,-0.006079046,-0.005422197
22-Apr-15,42.98,128.62,3.760734891,4.856862321,0.007942111,0.013384147
23-Apr-15,43.34,129.67,3.769075996,4.864992762,0.008341105,0.008130441
24-Apr-15,47.87,130.28,3.868489003,4.86968598,0.099413007,0.004693219
27-Apr-15,48.03,132.65,3.871825816,4.887714081,0.003336812,0.0180281
28-Apr-15,49.16,130.56,3.895080285,4.871832891,0.023254469,-0.015881189
29-Apr-15,49.06,128.64,3.893044039,4.857017805,-0.002036246,-0.014815086
30-Apr-15,48.64,125.15,3.884446238,4.829513018,-0.008597801,-0.027504788
1-May-15,48.66,128.95,3.884857337,4.859424732,0.0004111,0.029911714
4-May-15,48.24,128.7,3.876188552,4.857484115,-0.008668785,-0.001940618
5-May-15,47.6,125.8,3.862832761,4.834693344,-0.013355791,-0.02279077
6-May-15,46.28,125.01,3.834709902,4.828393734,-0.028122859,-0.00629961
7-May-15,46.7,125.26,3.843744165,4.830391577,0.009034262,0.001997843
8-May-15,47.75,127.62,3.865979067,4.849057098,0.022234902,0.018665521
11-May-15,47.37,126.32,3.857989117,4.83881837,-0.00798995,-0.010238728
12-May-15,47.35,125.86,3.85756682,4.835170178,-0.000422297,-0.003648192
13-May-15,47.62,126.01,3.863252841,4.836361269,0.005686021,0.001191091
14-May-15,48.72,128.95,3.886089623,4.859424732,0.022836782,0.023063463
15-May-15,48.3,128.77,3.877431561,4.858027867,-0.008658063,-0.001396865
18-May-15,48.01,130.19,3.871409323,4.868994922,-0.006022238,0.010967055
19-May-15,47.58,130.07,3.862412505,4.868072767,-0.008996818,-0.000922155
20-May-15,47.58,130.06,3.862412505,4.867995882,0,-7.68846E-05
21-May-15,47.42,131.39,3.859044081,4.87817,-0.003368424,0.010174117
22-May-15,46.9,132.54,3.848017675,4.886884487,-0.011026405,0.008714487
26-May-15,46.59,129.62,3.841385926,4.864607093,-0.00663175,-0.022277394
27-May-15,47.61,132.04,3.863042823,4.883104907,0.021656897,0.018497814
28-May-15,47.45,131.78,3.859676525,4.881133865,-0.003366298,-0.001971041
29-May-15,46.86,130.28,3.847164433,4.86968598,-0.012512092,-0.011447885
1-Jun-15,47.23,130.54,3.855029284,4.871679693,0.007864851,0.001993713
2-Jun-15,46.92,129.96,3.848444024,4.867226711,-0.00658526,-0.004452982
3-Jun-15,46.85,130.12,3.846951009,4.868457102,-0.001493015,0.001230391
4-Jun-15,46.36,129.36,3.836437018,4.862599215,-0.01051399,-0.005857886
5-Jun-15,46.14,128.65,3.831680253,4.857095539,-0.004756766,-0.005503677
8-Jun-15,45.73,127.8,3.822754538,4.850466542,-0.008925715,-0.006628997
9-Jun-15,45.65,127.42,3.821003607,4.847488717,-0.001750931,-0.002977825
10-Jun-15,46.61,128.88,3.84181511,4.858881739,0.020811503,0.011393022
11-Jun-15,46.44,128.59,3.838161157,4.856629048,-0.003653954,-0.002252691
12-Jun-15,45.97,127.17,3.82798901,4.845524774,-0.010172147,-0.011104274
15-Jun-15,45.48,126.92,3.817272669,4.843556967,-0.010716341,-0.001967807
16-Jun-15,45.83,127.6,3.824938899,4.848900371,0.00766623,0.005343404
17-Jun-15,45.97,127.3,3.82798901,4.846546506,0.003050111,-0.002353865
18-Jun-15,46.72,127.88,3.844172339,4.851092324,0.016183329,0.004545819
19-Jun-15,46.1,126.6,3.83081295,4.84103251,-0.013359389,-0.010059814
22-Jun-15,46.23,127.61,3.833628938,4.848978738,0.002815988,0.007946228
23-Jun-15,45.91,127.03,3.826682958,4.844423279,-0.00694598,-0.004555459
24-Jun-15,45.64,128.11,3.820784525,4.85288927,-0.005898433,0.008465991
25-Jun-15,45.65,127.5,3.821003607,4.848116365,0.000219082,-0.004772905
26-Jun-15,45.26,126.75,3.81242364,4.842216642,-0.008579967,-0.005899722
29-Jun-15,44.37,124.53,3.792563565,4.824546651,-0.019860075,-0.017669992
30-Jun-15,44.15,125.42,3.787592927,4.831668105,-0.004970638,0.007121454
1-Jul-15,44.44,126.6,3.794139965,4.84103251,0.006547038,0.009364405
2-Jul-15,44.4,126.44,3.793239469,4.839767887,-0.000900495,-0.001264622
6-Jul-15,44.39,126,3.793014219,4.836281907,-0.000225251,-0.00348598
7-Jul-15,44.3,125.69,3.790984677,4.833818558,-0.002029542,-0.002463349
8-Jul-15,44.24,122.57,3.789629357,4.808682295,-0.00135532,-0.025136263
9-Jul-15,44.52,120.07,3.795938526,4.788074906,0.006309169,-0.020607389
10-Jul-15,44.61,123.28,3.797958049,4.814458191,0.002019523,0.026383285
13-Jul-15,45.54,125.66,3.818591061,4.833579847,0.020633011,0.019121656
14-Jul-15,45.62,125.61,3.820346217,4.833181869,0.001755156,-0.000397978
15-Jul-15,45.76,126.82,3.823410347,4.842768758,0.00306413,0.00958689
16-Jul-15,46.66,128.51,3.842887267,4.856006722,0.01947692,0.013237964
17-Jul-15,46.62,129.62,3.842029634,4.864607093,-0.000857633,0.008600371
20-Jul-15,46.92,132.07,3.848444024,4.883332085,0.00641439,0.018724992
21-Jul-15,47.28,130.75,3.856087373,4.873287103,0.007643349,-0.010044982
22-Jul-15,45.54,125.22,3.818591061,4.83007219,-0.037496312,-0.043214913
23-Jul-15,46.11,125.16,3.831029846,4.829592919,0.012438786,-0.000479272
24-Jul-15,45.94,124.5,3.827336197,4.824305716,-0.003693649,-0.005287203
27-Jul-15,45.35,122.77,3.814410177,4.810312686,-0.012926021,-0.01399303
28-Jul-15,45.34,123.38,3.814189645,4.815269024,-0.000220531,0.004956338
29-Jul-15,46.29,122.99,3.834925955,4.812103051,0.02073631,-0.003165973
30-Jul-15,46.88,122.37,3.847591145,4.807049242,0.01266519,-0.005053809
31-Jul-15,46.7,121.3,3.843744165,4.798266816,-0.003846981,-0.008782426
3-Aug-15,46.81,118.44,3.846096855,4.774406503,0.002352691,-0.023860313
4-Aug-15,47.54,114.64,3.861571462,4.741796784,0.015474607,-0.03260972
5-Aug-15,47.58,115.4,3.862412505,4.748404354,0.000841043,0.006607571
6-Aug-15,46.62,115.13,3.842029634,4.746061925,-0.020382871,-0.002342429
7-Aug-15,46.74,115.52,3.844600329,4.749443675,0.002570696,0.00338175
10-Aug-15,47.33,119.72,3.857144344,4.785155683,0.012544015,0.035712008
11-Aug-15,46.41,113.49,3.837514953,4.731714727,-0.019629391,-0.053440956
12-Aug-15,46.74,115.24,3.844600329,4.74701691,0.007085376,0.015302183
13-Aug-15,46.73,115.15,3.844386357,4.746235626,-0.000213972,-0.000781284
14-Aug-15,47,115.96,3.850147602,4.753245304,0.005761245,0.007009678
17-Aug-15,47.32,117.16,3.856933039,4.763540522,0.006785437,0.010295218
18-Aug-15,47.27,116.5,3.855875845,4.757891273,-0.001057194,-0.005649249
19-Aug-15,46.61,115.01,3.84181511,4.745019081,-0.014060734,-0.012872192
20-Aug-15,45.66,112.65,3.821222641,4.724285667,-0.020592469,-0.020733414
21-Aug-15,43.07,105.76,3.762826699,4.661172376,-0.058395942,-0.063113291
24-Aug-15,41.68,103.12,3.730021397,4.635893359,-0.032805302,-0.025279017
25-Aug-15,40.47,103.74,3.700560959,4.641887769,-0.029460439,0.00599441
26-Aug-15,42.71,109.69,3.754433085,4.697658205,0.053872126,0.055770436
27-Aug-15,43.9,112.92,3.78191432,4.726679603,0.027481235,0.029021398
28-Aug-15,43.93,113.29,3.782597458,4.729950903,0.000683138,0.0032713
31-Aug-15,43.52,112.76,3.773220603,4.725261666,-0.009376855,-0.004689237
1-Sep-15,41.82,107.72,3.733374694,4.679535268,-0.039845909,-0.045726398
2-Sep-15,43.36,112.34,3.769537357,4.721529987,0.036162663,0.041994719
3-Sep-15,43.5,110.37,3.772760938,4.703838358,0.003223581,-0.017691629
4-Sep-15,42.61,109.27,3.752088968,4.693821884,-0.020671971,-0.010016474
8-Sep-15,43.89,112.31,3.781686504,4.721262905,0.029597536,0.027441021
9-Sep-15,43.07,110.15,3.762826699,4.701843073,-0.018859805,-0.019419832
10-Sep-15,43.29,112.57,3.767921661,4.72357525,0.005094962,0.021732177
11-Sep-15,43.48,114.21,3.772301062,4.738038859,0.004379401,0.014463609
14-Sep-15,43.04,115.31,3.762129916,4.747624154,-0.010171146,0.009585295
15-Sep-15,43.98,116.28,3.783734985,4.756001076,0.021605069,0.008376922
16-Sep-15,44.3,116.41,3.790984677,4.757118442,0.007249692,0.001117367
17-Sep-15,44.25,113.92,3.789855371,4.735496448,-0.001129306,-0.021621995
18-Sep-15,43.48,113.45,3.772301062,4.731362211,-0.017554309,-0.004134236
21-Sep-15,44.11,115.21,3.786686514,4.74675655,0.014385452,0.015394339
22-Sep-15,43.9,113.4,3.78191432,4.730921391,-0.004772194,-0.015835159
23-Sep-15,43.87,114.32,3.781230715,4.739001534,-0.000683605,0.008080142
24-Sep-15,43.91,115,3.782142085,4.744932128,0.000911369,0.005930595
